student_id,subject,grade,quarter
20242619,EPP 5,79,3rd
20244098,EPP 5,94,2nd
20243380,EPP 5,87,4th
20248919,EPP 5,90,1st
20247557,EPP 5,87,2nd
20243938,EPP 5,87,2nd
20240710,EPP 5,87,2nd
20242150,EPP 5,89,4th
20246056,EPP 5,75,4th
20243398,EPP 5,77,2nd
20247808,EPP 5,93,2nd
20244940,EPP 5,92,4th
20243328,EPP 5,86,4th
20243562,EPP 5,88,3rd
20248593,EPP 5,80,1st
20245444,EPP 5,91,1st
20243562,EPP 5,89,1st
20245641,EPP 5,78,1st
20243938,EPP 5,83,1st
20243938,EPP 5,91,4th
20244829,EPP 5,78,2nd
20240832,EPP 5,87,3rd
20246039,EPP 5,77,3rd
20243398,EPP 5,80,4th
20249547,EPP 5,76,1st
20243328,EPP 5,78,1st
20241380,EPP 5,82,2nd
20246352,EPP 5,89,1st
20249217,EPP 5,84,4th
20240832,EPP 5,88,1st
20240085,EPP 5,95,3rd
20240537,EPP 5,80,1st
20240085,EPP 5,94,4th
20245872,EPP 5,79,4th
20243752,EPP 5,94,4th
20248365,EPP 5,78,1st
20246308,EPP 5,89,4th
20241437,EPP 5,77,4th
20248365,EPP 5,88,3rd
20244098,EPP 5,91,1st
20241380,EPP 5,85,3rd
20240232,EPP 5,92,4th
20248365,EPP 5,91,4th
20246056,EPP 5,78,2nd
20245872,EPP 5,78,3rd
20246233,EPP 5,90,1st
20243703,EPP 5,90,1st
20248919,EPP 5,93,3rd
20244722,EPP 5,91,2nd
20248919,EPP 5,91,4th
20247114,EPP 5,78,3rd
20249547,EPP 5,79,2nd
20244722,EPP 5,89,1st
20240085,EPP 5,91,1st
20246352,EPP 5,92,2nd
20242069,EPP 5,92,3rd
20244098,EPP 5,93,3rd
20247808,EPP 5,92,4th
20243933,EPP 5,91,3rd
20240710,EPP 5,88,3rd
20243562,EPP 5,85,2nd
20240232,EPP 5,89,3rd
20240832,EPP 5,89,4th
20243398,EPP 5,75,1st
20249135,EPP 5,89,3rd
20248825,EPP 5,87,4th
20248825,EPP 5,75,1st
20243752,EPP 5,91,3rd
20243398,EPP 5,78,3rd
20243380,EPP 5,83,3rd
20242069,EPP 5,90,2nd
20242966,EPP 5,93,3rd
20244940,EPP 5,91,2nd
20240232,EPP 5,82,1st
20246308,EPP 5,88,3rd
20244829,EPP 5,79,4th
20244722,EPP 5,90,4th
20249217,EPP 5,79,1st
20242150,EPP 5,83,2nd
20241380,EPP 5,88,4th
20243380,EPP 5,78,1st
20240537,EPP 5,82,2nd
20246039,EPP 5,75,1st
20246308,EPP 5,83,1st
20247808,EPP 5,91,1st
20243752,EPP 5,90,1st
20241380,EPP 5,78,1st
20249217,EPP 5,81,3rd
20245641,EPP 5,80,4th
20243933,EPP 5,94,4th
20246352,EPP 5,91,4th
20240085,EPP 5,93,2nd
20242150,EPP 5,87,3rd
20247114,EPP 5,81,4th
20248919,EPP 5,92,2nd
20248952,EPP 5,92,3rd
20243933,EPP 5,91,1st
20249483,EPP 5,87,1st
20242966,EPP 5,90,2nd
20243933,MAPEH 5,83,1st
20240232,MAPEH 5,91,4th
20242069,MAPEH 5,83,1st
20242619,MAPEH 5,79,3rd
20248825,MAPEH 5,89,4th
20243938,MAPEH 5,81,2nd
20246352,MAPEH 5,87,3rd
20243380,MAPEH 5,85,1st
20240537,MAPEH 5,83,3rd
20243398,MAPEH 5,86,4th
20248919,MAPEH 5,88,4th
20244722,MAPEH 5,86,3rd
20247114,MAPEH 5,91,4th
20241380,MAPEH 5,85,1st
20243752,MAPEH 5,84,3rd
20244940,MAPEH 5,83,3rd
20242619,MAPEH 5,80,4th
20249483,MAPEH 5,88,3rd
20242966,MAPEH 5,85,4th
20243562,MAPEH 5,80,4th
20248593,MAPEH 5,83,2nd
20249135,MAPEH 5,86,1st
20240710,MAPEH 5,88,3rd
20247114,MAPEH 5,91,1st
20242150,MAPEH 5,86,1st
20242069,MAPEH 5,86,4th
20245872,MAPEH 5,81,3rd
20246039,MAPEH 5,83,2nd
20248365,MAPEH 5,89,3rd
20249483,MAPEH 5,88,1st
20249217,MAPEH 5,82,2nd
20249483,MAPEH 5,88,2nd
20243328,MAPEH 5,86,4th
20246308,MAPEH 5,87,3rd
20246056,MAPEH 5,88,2nd
20241380,MAPEH 5,88,3rd
20247114,MAPEH 5,91,3rd
20247808,MAPEH 5,84,1st
20244098,MAPEH 5,85,2nd
20240710,MAPEH 5,86,1st
20245641,MAPEH 5,87,1st
20246039,MAPEH 5,84,1st
20249547,MAPEH 5,83,3rd
20240232,MAPEH 5,89,3rd
20244829,MAPEH 5,88,2nd
20246056,MAPEH 5,87,1st
20241437,MAPEH 5,88,4th
20243752,MAPEH 5,84,4th
20242619,MAPEH 5,78,1st
20241437,MAPEH 5,89,2nd
20246352,MAPEH 5,87,2nd
20248825,MAPEH 5,87,1st
20241380,MAPEH 5,89,4th
20245872,MAPEH 5,81,1st
20243752,MAPEH 5,86,1st
20241437,MAPEH 5,83,1st
20243703,MAPEH 5,83,3rd
20243328,MAPEH 5,88,3rd
20240710,MAPEH 5,87,4th
20244940,MAPEH 5,85,4th
20249547,MAPEH 5,82,1st
20248593,MAPEH 5,87,4th
20245872,MAPEH 5,81,4th
20243703,MAPEH 5,80,1st
20249135,MAPEH 5,89,4th
20249217,MAPEH 5,84,4th
20246352,MAPEH 5,86,1st
20249547,MAPEH 5,83,4th
20248952,MAPEH 5,88,3rd
20246308,MAPEH 5,86,1st
20248919,MAPEH 5,90,3rd
20244722,MAPEH 5,87,1st
20247557,MAPEH 5,80,1st
20246308,MAPEH 5,85,4th
20247808,MAPEH 5,88,4th
20244722,MAPEH 5,85,4th
20242966,MAPEH 5,83,2nd
20244722,MAPEH 5,87,2nd
20244829,MAPEH 5,87,3rd
20246056,MAPEH 5,89,3rd
20245444,MAPEH 5,79,1st
20240832,MAPEH 5,82,2nd
20245872,MAPEH 5,81,2nd
20242150,MAPEH 5,88,4th
20243703,MAPEH 5,82,4th
20243328,MAPEH 5,84,2nd
20244098,MAPEH 5,85,1st
20249547,MAPEH 5,84,2nd
20240832,MAPEH 5,85,4th
20244940,MAPEH 5,83,2nd
20249217,MAPEH 5,82,3rd
20246233,MAPEH 5,86,3rd
20243938,MAPEH 5,82,3rd
20243562,MAPEH 5,82,2nd
20245444,MAPEH 5,80,4th
20245641,MAPEH 5,87,4th
20248365,MAPEH 5,87,1st
20245641,MAPEH 5,85,2nd
20247557,MAPEH 5,80,2nd
20247557,MAPEH 5,80,3rd
20249135,MAPEH 5,87,2nd
20243380,MAPEH 5,87,4th
20243328,MAPEH 5,81,1st
20248919,MAPEH 5,89,1st
20243752,MAPEH 5,84,2nd
20248365,MAPEH 5,89,2nd
20243398,MAPEH 5,89,2nd
20246233,MAPEH 5,86,4th
20248952,MAPEH 5,91,4th
20241380,MAPEH 5,86,2nd
20247808,MAPEH 5,85,2nd
20243938,MAPEH 5,81,4th
20246352,MAPEH 5,88,4th
20248365,MAPEH 5,93,4th
20243933,MAPEH 5,86,4th
20240085,MAPEH 5,87,2nd
20244829,MAPEH 5,88,4th
20242069,MAPEH 5,84,3rd
20246233,MAPEH 5,85,1st
20240537,MAPEH 5,84,2nd
20244829,MAPEH 5,87,1st
20243933,MAPEH 5,84,2nd
20242069,MAPEH 5,85,2nd
20243703,MAPEH 5,81,2nd
20247557,MAPEH 5,85,4th
20248952,MAPEH 5,88,2nd
20246233,MAPEH 5,84,2nd
20248825,MAPEH 5,89,3rd
20245444,MAPEH 5,77,2nd
20242150,MAPEH 5,89,2nd
20243562,MAPEH 5,81,1st
20240232,MAPEH 5,87,2nd
20246039,MAPEH 5,85,3rd
20248919,MAPEH 5,87,2nd
20243380,MAPEH 5,86,3rd
20246308,MAPEH 5,84,2nd
20243398,MAPEH 5,88,1st
20243562,MAPEH 5,81,3rd
20240085,MAPEH 5,87,1st
20248952,MAPEH 5,87,1st
20241437,MAPEH 5,87,3rd
20246056,MAPEH 5,89,4th
20244098,MAPEH 5,84,4th
20249135,MAPEH 5,88,3rd
20245641,MAPEH 5,86,3rd
20240832,MAPEH 5,80,1st
20248825,MAPEH 5,86,2nd
20243938,MAPEH 5,83,1st
20243933,MAPEH 5,85,3rd
20240537,MAPEH 5,83,4th
20240232,MAPEH 5,85,1st
20249483,MAPEH 5,89,4th
20247808,MAPEH 5,87,3rd
20249217,MAPEH 5,80,1st
20242150,MAPEH 5,87,3rd
20242619,MAPEH 5,79,2nd
20242966,MAPEH 5,81,1st
20242966,MAPEH 5,85,3rd
20240832,MAPEH 5,82,3rd
20244940,MAPEH 5,82,1st
20240085,MAPEH 5,89,3rd
20245444,MAPEH 5,79,3rd
20243398,MAPEH 5,87,3rd
20244098,MAPEH 5,84,3rd
20248593,MAPEH 5,81,1st
20248593,MAPEH 5,85,3rd
20243380,MAPEH 5,84,2nd
20246039,MAPEH 5,86,4th
20247114,MAPEH 5,91,2nd
20240085,MAPEH 5,89,4th
20240537,MAPEH 5,85,1st
20240710,MAPEH 5,88,2nd
20249217,Mathematics 5,93,3rd
20248593,Mathematics 5,92,2nd
20241437,Mathematics 5,81,4th
20246308,Mathematics 5,89,1st
20244829,Mathematics 5,84,4th
20248919,Mathematics 5,83,2nd
20249135,Mathematics 5,90,3rd
20248365,Mathematics 5,87,3rd
20246352,Mathematics 5,82,1st
20240537,Mathematics 5,85,1st
20248825,Mathematics 5,86,2nd
20247557,Mathematics 5,85,2nd
20245641,Mathematics 5,91,4th
20249483,Mathematics 5,83,4th
20249135,Mathematics 5,88,1st
20246352,Mathematics 5,84,3rd
20246233,Mathematics 5,86,2nd
20243703,Mathematics 5,87,4th
20246233,Mathematics 5,84,1st
20240832,Mathematics 5,89,4th
20240710,Mathematics 5,88,1st
20247808,Mathematics 5,76,1st
20242619,Mathematics 5,87,1st
20249483,Mathematics 5,80,2nd
20240232,Mathematics 5,84,3rd
20244098,Mathematics 5,81,3rd
20248365,Mathematics 5,88,2nd
20242966,Mathematics 5,77,3rd
20240085,Mathematics 5,86,4th
20248919,Mathematics 5,84,1st
20246056,Mathematics 5,87,3rd
20243380,Mathematics 5,78,3rd
20246039,Mathematics 5,83,2nd
20245444,Mathematics 5,83,2nd
20243380,Mathematics 5,79,1st
20241380,Mathematics 5,91,1st
20243703,Mathematics 5,85,1st
20243938,Mathematics 5,83,4th
20244829,Mathematics 5,84,2nd
20249217,Mathematics 5,91,4th
20248825,Mathematics 5,88,1st
20240085,Mathematics 5,82,1st
20243398,Mathematics 5,90,4th
20242966,Mathematics 5,79,2nd
20247114,Mathematics 5,86,2nd
20240832,Mathematics 5,84,2nd
20241380,Mathematics 5,92,3rd
20247557,Mathematics 5,88,4th
20246233,Mathematics 5,85,4th
20247808,Mathematics 5,82,3rd
20242619,Mathematics 5,86,2nd
20249547,Mathematics 5,80,2nd
20243328,Mathematics 5,86,1st
20244098,Mathematics 5,80,2nd
20246039,Mathematics 5,87,3rd
20247557,Mathematics 5,84,1st
20245872,Mathematics 5,83,3rd
20245872,Mathematics 5,85,4th
20243328,Mathematics 5,86,3rd
20248952,Mathematics 5,89,2nd
20243752,Mathematics 5,78,3rd
20244722,Mathematics 5,85,1st
20243398,Mathematics 5,88,3rd
20249135,Mathematics 5,89,4th
20248825,Mathematics 5,84,4th
20241380,Mathematics 5,93,4th
20242069,Mathematics 5,88,4th
20242966,Mathematics 5,80,4th
20243328,Mathematics 5,86,4th
20243703,Mathematics 5,87,2nd
20243380,Mathematics 5,76,2nd
20244940,Mathematics 5,78,3rd
20243562,Mathematics 5,86,2nd
20240232,Mathematics 5,84,2nd
20246056,Mathematics 5,86,1st
20240537,Mathematics 5,86,2nd
20244722,Mathematics 5,85,3rd
20244940,Mathematics 5,79,4th
20246233,Mathematics 5,86,3rd
20245641,Mathematics 5,89,2nd
20241437,Mathematics 5,80,3rd
20244829,Mathematics 5,84,3rd
20248593,Mathematics 5,92,4th
20241437,Mathematics 5,77,2nd
20244940,Mathematics 5,78,1st
20247114,Mathematics 5,86,3rd
20243380,Mathematics 5,77,4th
20249483,Mathematics 5,81,3rd
20244098,Mathematics 5,81,1st
20249135,Mathematics 5,88,2nd
20249547,Mathematics 5,81,1st
20243752,Mathematics 5,76,4th
20243938,Mathematics 5,80,1st
20243398,Mathematics 5,87,1st
20243562,Mathematics 5,84,1st
20243933,Mathematics 5,81,1st
20248825,Mathematics 5,85,3rd
20243328,Mathematics 5,87,2nd
20242619,Mathematics 5,84,4th
20247114,Mathematics 5,85,1st
20248593,Mathematics 5,93,3rd
20247808,Mathematics 5,78,2nd
20246352,Mathematics 5,85,4th
20243752,Mathematics 5,79,2nd
20246308,Mathematics 5,89,2nd
20245872,Mathematics 5,82,2nd
20241437,Mathematics 5,79,1st
20240085,Mathematics 5,84,2nd
20246308,Mathematics 5,90,4th
20240710,Mathematics 5,91,4th
20246352,Mathematics 5,84,2nd
20243398,Mathematics 5,89,2nd
20248919,Mathematics 5,85,3rd
20243703,Mathematics 5,88,3rd
20248919,Mathematics 5,83,4th
20240537,Mathematics 5,86,4th
20249483,Mathematics 5,80,1st
20245444,Mathematics 5,84,1st
20242150,Mathematics 5,93,2nd
20240832,Mathematics 5,81,1st
20247557,Mathematics 5,87,3rd
20242069,Mathematics 5,85,1st
20243933,Mathematics 5,84,2nd
20244098,Mathematics 5,82,4th
20245444,Mathematics 5,83,3rd
20248952,Mathematics 5,87,3rd
20243933,Mathematics 5,87,3rd
20244722,Mathematics 5,87,2nd
20240710,Mathematics 5,87,3rd
20243933,Mathematics 5,88,4th
20243938,Mathematics 5,82,3rd
20248593,Mathematics 5,89,1st
20249217,Mathematics 5,92,2nd
20243752,Mathematics 5,77,1st
20248365,Mathematics 5,87,1st
20240710,Mathematics 5,89,2nd
20240232,Mathematics 5,80,1st
20240232,Mathematics 5,85,4th
20246039,Mathematics 5,89,4th
20247114,Mathematics 5,88,4th
20242966,Mathematics 5,78,1st
20243562,Mathematics 5,85,3rd
20248952,Mathematics 5,88,1st
20249547,Mathematics 5,80,3rd
20245641,Mathematics 5,88,1st
20246308,Mathematics 5,90,3rd
20242150,Mathematics 5,92,3rd
20244722,Mathematics 5,85,4th
20243562,Mathematics 5,86,4th
20242150,Mathematics 5,91,1st
20245444,Mathematics 5,81,4th
20240085,Mathematics 5,84,3rd
20246056,Mathematics 5,88,4th
20240537,Mathematics 5,85,3rd
20245641,Mathematics 5,92,3rd
20240832,Mathematics 5,87,3rd
20249547,Mathematics 5,79,4th
20242150,Mathematics 5,90,4th
20242069,Mathematics 5,87,2nd
20244940,Mathematics 5,79,2nd
20242069,Mathematics 5,89,3rd
20247808,Mathematics 5,87,4th
20246039,Mathematics 5,80,1st
20245872,Mathematics 5,82,1st
20249217,Mathematics 5,90,1st
20241380,Mathematics 5,90,2nd
20244829,Mathematics 5,86,1st
20246056,Mathematics 5,87,2nd
20248952,Mathematics 5,90,4th
20242619,Mathematics 5,85,3rd
20248365,Mathematics 5,89,4th
20243938,Mathematics 5,81,2nd
20243562,Filipino 6,83,3rd
20243933,Filipino 6,84,1st
20240537,Filipino 6,90,3rd
20242619,Filipino 6,88,3rd
20242069,Filipino 6,87,4th
20248365,Filipino 6,90,1st
20244829,Filipino 6,78,1st
20243938,Filipino 6,85,3rd
20241380,Filipino 6,90,3rd
20243328,Filipino 6,78,2nd
20246308,Filipino 6,88,1st
20246233,Filipino 6,86,4th
20248365,Filipino 6,90,4th
20243562,Filipino 6,84,2nd
20240537,Filipino 6,93,1st
20249547,Filipino 6,90,3rd
20243933,Filipino 6,86,3rd
20240232,Filipino 6,86,1st
20244722,Filipino 6,87,1st
20244829,Filipino 6,80,3rd
20240232,Filipino 6,89,2nd
20246233,Filipino 6,86,2nd
20240085,Filipino 6,76,1st
20243398,Filipino 6,77,2nd
20247114,Filipino 6,79,2nd
20241437,Filipino 6,78,4th
20247557,Filipino 6,86,2nd
20242966,Filipino 6,85,1st
20243380,Filipino 6,92,1st
20248919,Filipino 6,87,3rd
20246039,Filipino 6,81,1st
20244829,Filipino 6,82,4th
20244722,Filipino 6,88,3rd
20245872,Filipino 6,83,3rd
20249547,Filipino 6,93,1st
20248593,Filipino 6,80,4th
20246308,Filipino 6,87,3rd
20245872,Filipino 6,82,2nd
20243380,Filipino 6,90,3rd
20249217,Filipino 6,90,3rd
20243703,Filipino 6,80,4th
20247557,Filipino 6,89,1st
20245641,Filipino 6,90,2nd
20243938,Filipino 6,84,2nd
20242069,Filipino 6,88,3rd
20241380,Filipino 6,90,4th
20245444,Filipino 6,78,1st
20241437,Filipino 6,79,3rd
20246233,Filipino 6,85,3rd
20247808,Filipino 6,77,1st
20240710,Filipino 6,88,4th
20246352,Filipino 6,85,4th
20240710,Filipino 6,90,3rd
20243703,Filipino 6,79,2nd
20249135,Filipino 6,91,1st
20246308,Filipino 6,85,4th
20240085,Filipino 6,77,2nd
20248952,Filipino 6,85,4th
20240085,Filipino 6,79,3rd
20243933,Filipino 6,87,2nd
20243328,Filipino 6,78,3rd
20240537,Filipino 6,91,2nd
20245641,Filipino 6,88,3rd
20246039,Filipino 6,85,3rd
20245641,Filipino 6,89,4th
20249483,Filipino 6,90,3rd
20240832,Filipino 6,86,4th
20240232,Filipino 6,85,4th
20240537,Filipino 6,88,4th
20240085,Filipino 6,79,4th
20249547,Filipino 6,90,4th
20244940,Filipino 6,92,1st
20247114,Filipino 6,80,3rd
20247114,Filipino 6,79,4th
20248952,Filipino 6,88,2nd
20243703,Filipino 6,80,3rd
20247808,Filipino 6,82,3rd
20240832,Filipino 6,85,3rd
20243752,Filipino 6,82,3rd
20243380,Filipino 6,93,2nd
20243933,Filipino 6,85,4th
20249483,Filipino 6,93,2nd
20246056,Filipino 6,79,1st
20245444,Filipino 6,82,2nd
20243938,Filipino 6,84,4th
20244829,Filipino 6,79,2nd
20243380,Filipino 6,89,4th
20246352,Filipino 6,89,2nd
20240710,Filipino 6,89,2nd
20244940,Filipino 6,95,2nd
20240832,Filipino 6,83,2nd
20242069,Filipino 6,88,1st
20244722,Filipino 6,87,4th
20242069,Filipino 6,89,2nd
20242619,Filipino 6,87,1st
20247808,Filipino 6,85,4th
20244098,Filipino 6,85,1st
20249135,Filipino 6,90,4th
20244098,Filipino 6,85,3rd
20246039,Filipino 6,87,4th
20240832,Filipino 6,83,1st
20245444,Filipino 6,84,4th
20249483,Filipino 6,88,4th
20242966,Filipino 6,86,4th
20245872,Filipino 6,78,1st
20243562,Filipino 6,81,1st
20242619,Filipino 6,85,4th
20242150,Filipino 6,77,2nd
20243398,Filipino 6,83,4th
20244098,Filipino 6,86,4th
20246056,Filipino 6,76,3rd
20243752,Filipino 6,83,1st
20244940,Filipino 6,91,3rd
20241380,Filipino 6,92,2nd
20240232,Filipino 6,86,3rd
20246233,Filipino 6,88,1st
20248919,Filipino 6,85,1st
20245444,Filipino 6,83,3rd
20248365,Filipino 6,90,3rd
20249135,Filipino 6,93,2nd
20242619,Filipino 6,86,2nd
20241437,Filipino 6,79,2nd
20246039,Filipino 6,84,2nd
20245641,Filipino 6,91,1st
20249483,Filipino 6,92,1st
20244722,Filipino 6,90,2nd
20242150,Filipino 6,81,3rd
20248593,Filipino 6,81,2nd
20248825,Filipino 6,89,1st
20249217,Filipino 6,92,2nd
20245872,Filipino 6,83,4th
20249547,Filipino 6,91,2nd
20248952,Filipino 6,86,3rd
20248593,Filipino 6,80,3rd
20243328,Filipino 6,79,4th
20248952,Filipino 6,87,1st
20243328,Filipino 6,75,1st
20241437,Filipino 6,77,1st
20243398,Filipino 6,79,3rd
20247557,Filipino 6,87,3rd
20247808,Filipino 6,79,2nd
20242966,Filipino 6,87,2nd
20246352,Filipino 6,88,3rd
20248825,Filipino 6,93,2nd
20243938,Filipino 6,87,1st
20247557,Filipino 6,87,4th
20240710,Filipino 6,88,1st
20247114,Filipino 6,76,1st
20246056,Filipino 6,75,2nd
20243562,Filipino 6,83,4th
20243752,Filipino 6,80,4th
20246056,Filipino 6,77,4th
20243703,Filipino 6,76,1st
20244940,Filipino 6,91,4th
20246352,Filipino 6,86,1st
20242150,Filipino 6,79,1st
20248365,Filipino 6,93,2nd
20249217,Filipino 6,90,4th
20246308,Filipino 6,90,2nd
20243398,Filipino 6,75,1st
20248825,Filipino 6,89,4th
20243752,Filipino 6,82,2nd
20241380,Filipino 6,89,1st
20248825,Filipino 6,90,3rd
20248919,Filipino 6,86,4th
20248593,Filipino 6,79,1st
20244098,Filipino 6,87,2nd
20249135,Filipino 6,91,3rd
20242966,Filipino 6,85,3rd
20249217,Filipino 6,90,1st
20242150,Filipino 6,80,4th
20248919,Filipino 6,87,2nd
20243328,MAPEH 6,89,1st
20249135,MAPEH 6,93,4th
20248952,MAPEH 6,93,3rd
20243933,MAPEH 6,78,3rd
20242069,MAPEH 6,94,2nd
20248825,MAPEH 6,87,4th
20246233,MAPEH 6,93,1st
20240832,MAPEH 6,85,2nd
20243752,MAPEH 6,87,4th
20246056,MAPEH 6,78,2nd
20248365,MAPEH 6,94,3rd
20240232,MAPEH 6,79,2nd
20244722,MAPEH 6,91,4th
20245641,MAPEH 6,85,4th
20246308,MAPEH 6,87,4th
20242619,MAPEH 6,85,3rd
20247114,MAPEH 6,89,3rd
20242966,MAPEH 6,88,1st
20246056,MAPEH 6,75,1st
20243562,MAPEH 6,88,1st
20242150,MAPEH 6,83,3rd
20243562,MAPEH 6,92,4th
20244829,MAPEH 6,87,2nd
20243328,MAPEH 6,93,4th
20247114,MAPEH 6,88,1st
20245872,MAPEH 6,75,3rd
20249547,MAPEH 6,90,4th
20240832,MAPEH 6,89,4th
20242069,MAPEH 6,89,1st
20249217,MAPEH 6,85,4th
20249217,MAPEH 6,80,2nd
20240537,MAPEH 6,91,2nd
20246308,MAPEH 6,78,1st
20243562,MAPEH 6,93,3rd
20247557,MAPEH 6,88,4th
20243933,MAPEH 6,77,1st
20246352,MAPEH 6,89,1st
20244940,MAPEH 6,93,3rd
20240537,MAPEH 6,94,3rd
20242966,MAPEH 6,89,2nd
20243398,MAPEH 6,88,3rd
20244940,MAPEH 6,92,2nd
20243752,MAPEH 6,79,1st
20249135,MAPEH 6,91,3rd
20243328,MAPEH 6,90,2nd
20245872,MAPEH 6,79,2nd
20240537,MAPEH 6,93,4th
20240085,MAPEH 6,94,4th
20249483,MAPEH 6,77,1st
20249547,MAPEH 6,87,1st
20240085,MAPEH 6,88,1st
20240832,MAPEH 6,79,1st
20242069,MAPEH 6,92,3rd
20249547,MAPEH 6,89,2nd
20245444,MAPEH 6,87,1st
20241437,MAPEH 6,85,3rd
20243562,MAPEH 6,89,2nd
20243380,MAPEH 6,87,2nd
20240710,MAPEH 6,88,2nd
20241380,MAPEH 6,90,3rd
20248919,MAPEH 6,78,1st
20244098,MAPEH 6,87,1st
20247808,MAPEH 6,89,4th
20246233,MAPEH 6,91,4th
20248825,MAPEH 6,78,1st
20248825,MAPEH 6,79,2nd
20249483,MAPEH 6,86,4th
20245444,MAPEH 6,85,3rd
20248365,MAPEH 6,91,1st
20243938,MAPEH 6,91,2nd
20240232,MAPEH 6,78,1st
20247808,MAPEH 6,88,1st
20245641,MAPEH 6,82,3rd
20246352,MAPEH 6,93,2nd
20246308,MAPEH 6,80,2nd
20240710,MAPEH 6,90,4th
20241437,MAPEH 6,79,2nd
20247114,MAPEH 6,87,2nd
20240085,MAPEH 6,90,2nd
20245444,MAPEH 6,89,4th
20246039,MAPEH 6,91,3rd
20244722,MAPEH 6,89,1st
20240085,MAPEH 6,91,3rd
20243938,MAPEH 6,89,1st
20248365,MAPEH 6,92,4th
20248919,MAPEH 6,79,2nd
20241437,MAPEH 6,88,4th
20240232,MAPEH 6,85,4th
20243380,MAPEH 6,89,1st
20242619,MAPEH 6,83,2nd
20247808,MAPEH 6,89,2nd
20249135,MAPEH 6,92,2nd
20243328,MAPEH 6,92,3rd
20247808,MAPEH 6,87,3rd
20248365,MAPEH 6,93,2nd
20249483,MAPEH 6,82,3rd
20247557,MAPEH 6,84,3rd
20246352,MAPEH 6,92,3rd
20249135,MAPEH 6,90,1st
20242069,MAPEH 6,91,4th
20242150,MAPEH 6,82,2nd
20247114,MAPEH 6,92,4th
20242966,MAPEH 6,91,4th
20243380,MAPEH 6,92,4th
20248952,MAPEH 6,95,4th
20244098,MAPEH 6,89,3rd
20242966,MAPEH 6,93,3rd
20244829,MAPEH 6,88,3rd
20244098,MAPEH 6,85,2nd
20246352,MAPEH 6,91,4th
20241437,MAPEH 6,78,1st
20240710,MAPEH 6,89,1st
20243752,MAPEH 6,84,3rd
20247557,MAPEH 6,82,2nd
20243933,MAPEH 6,76,2nd
20243938,MAPEH 6,91,4th
20244098,MAPEH 6,88,4th
20246233,MAPEH 6,92,3rd
20243398,MAPEH 6,85,2nd
20245872,MAPEH 6,78,4th
20243398,MAPEH 6,91,4th
20248593,MAPEH 6,88,1st
20242619,MAPEH 6,89,4th
20240537,MAPEH 6,90,1st
20243380,MAPEH 6,88,3rd
20243752,MAPEH 6,82,2nd
20241380,MAPEH 6,92,4th
20249547,MAPEH 6,88,3rd
20248825,MAPEH 6,84,3rd
20246308,MAPEH 6,83,3rd
20244829,MAPEH 6,91,4th
20240832,MAPEH 6,87,3rd
20246039,MAPEH 6,94,4th
20248952,MAPEH 6,92,2nd
20248593,MAPEH 6,88,4th
20242150,MAPEH 6,79,1st
20242150,MAPEH 6,86,4th
20249483,MAPEH 6,79,2nd
20248593,MAPEH 6,87,3rd
20242619,MAPEH 6,82,1st
20244829,MAPEH 6,89,1st
20243933,MAPEH 6,77,4th
20246233,MAPEH 6,91,2nd
20248593,MAPEH 6,85,2nd
20244940,MAPEH 6,90,1st
20240232,MAPEH 6,83,3rd
20246039,MAPEH 6,92,2nd
20246039,MAPEH 6,90,1st
20246056,MAPEH 6,79,4th
20241380,MAPEH 6,88,2nd
20243703,MAPEH 6,90,3rd
20248952,MAPEH 6,90,1st
20245641,MAPEH 6,77,1st
20247557,MAPEH 6,78,1st
20245444,MAPEH 6,88,2nd
20244722,MAPEH 6,90,3rd
20243398,MAPEH 6,83,1st
20249217,MAPEH 6,82,3rd
20246056,MAPEH 6,77,3rd
20244940,MAPEH 6,95,4th
20245872,MAPEH 6,78,1st
20243703,MAPEH 6,89,2nd
20243703,MAPEH 6,93,4th
20243703,MAPEH 6,87,1st
20249217,MAPEH 6,77,1st
20240710,MAPEH 6,89,3rd
20243938,MAPEH 6,92,3rd
20244722,MAPEH 6,91,2nd
20245641,MAPEH 6,79,2nd
20241380,MAPEH 6,89,1st
20244098,Science 6,84,2nd
20247808,Science 6,92,3rd
20248825,Science 6,89,3rd
20247114,Science 6,93,3rd
20246233,Science 6,88,1st
20240832,Science 6,82,1st
20240085,Science 6,83,2nd
20240832,Science 6,89,3rd
20244940,Science 6,82,4th
20242150,Science 6,94,3rd
20244722,Science 6,92,4th
20249217,Science 6,89,2nd
20244940,Science 6,79,3rd
20243938,Science 6,93,3rd
20245641,Science 6,78,1st
20247808,Science 6,95,4th
20240832,Science 6,87,4th
20245641,Science 6,87,4th
20242966,Science 6,89,1st
20248919,Science 6,78,2nd
20242069,Science 6,91,1st
20243328,Science 6,85,3rd
20246308,Science 6,82,2nd
20240832,Science 6,85,2nd
20243703,Science 6,79,1st
20243933,Science 6,85,1st
20249135,Science 6,92,2nd
20243752,Science 6,88,4th
20246056,Science 6,89,2nd
20241380,Science 6,89,1st
20247114,Science 6,95,4th
20243562,Science 6,89,4th
20244098,Science 6,86,1st
20246039,Science 6,84,3rd
20246352,Science 6,91,1st
20249547,Science 6,94,1st
20245641,Science 6,80,2nd
20243398,Science 6,95,4th
20249217,Science 6,91,3rd
20249483,Science 6,88,1st
20248825,Science 6,84,1st
20243380,Science 6,85,3rd
20249217,Science 6,88,1st
